year,month,state,city,vehicle_category,fuel_type,manufacturer,model_name,registrations
2019,3,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,6444
2019,3,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,574
2019,3,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,929
2019,3,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,6020
2019,3,Kerala,Kochi,4W,ICE,Hyundai,Creta,6093
2019,3,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,829
2019,3,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1065
2019,3,Kerala,Kochi,4W,EV,MG Motor,ZS EV,351
2019,3,Kerala,Kochi,2W,ICE,Honda,Activa 6G,5010
2019,3,Kerala,Kochi,2W,ICE,TVS,Jupiter,6390
2019,3,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,708
2019,3,Kerala,Kochi,2W,EV,Ather Energy,450X,437
2019,3,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,2160
2019,3,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,4543
2019,3,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,314
2019,3,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,1170
2019,3,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,557
2019,3,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,3288
2019,3,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,6566
2019,3,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,316
2019,3,Kerala,Trivandrum,2W,EV,Ather Energy,450X,957
2019,4,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,3708
2019,4,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,2538
2019,4,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,421
2019,4,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,948
2019,4,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,588
2019,4,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,7038
2019,4,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,5257
2019,4,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,1188
2019,4,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,946
2019,4,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,6706
2019,4,Maharashtra,Pune,4W,ICE,Hyundai,Creta,8613
2019,4,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,352
2019,4,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,339
2019,4,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,1168
2019,4,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,5040
2019,4,Maharashtra,Pune,2W,ICE,TVS,Jupiter,2480
2019,4,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,763
2019,4,Maharashtra,Pune,2W,EV,Ather Energy,450X,606
2019,4,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,3222
2019,4,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,5392
2019,4,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,430
2019,4,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,414
2019,4,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,317
2019,4,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,2816
2019,4,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,3672
2019,4,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,895
2019,4,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,406
2019,4,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,5010
2019,4,Delhi,Delhi,4W,ICE,Hyundai,Creta,2639
2019,4,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,352
2019,4,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,530
2019,4,Delhi,Delhi,4W,EV,MG Motor,ZS EV,305
2019,4,Delhi,Delhi,2W,ICE,Honda,Activa 6G,8370
2019,4,Delhi,Delhi,2W,ICE,TVS,Jupiter,7740
2019,4,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,450
2019,4,Delhi,Delhi,2W,EV,Ather Energy,450X,369
2019,4,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,8379
2019,4,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,3850
2019,4,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,983
2019,4,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,582
2019,4,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,561
2019,4,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,4419
2019,4,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,3848
2019,4,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,1093
2019,4,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,1062
2019,4,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,4970
2019,4,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,10460
2019,4,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,352
2019,4,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,1021
2019,4,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,731
2019,4,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,4050
2019,4,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,3102
2019,4,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,376
2019,4,Karnataka,Mysuru,2W,EV,Ather Energy,450X,673
2019,4,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,5620
2019,4,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,4508
2019,4,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,899
2019,4,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,863
2019,4,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,559
2019,4,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,6834
2019,4,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,6146
2019,4,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,363
2019,4,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,1066
2019,4,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,11000
2019,4,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,8442
2019,4,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,1146
2019,4,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,709
2019,4,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,883
2019,4,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,3570
2019,4,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,3150
2019,4,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,720
2019,4,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,440
2019,4,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,7791
2019,4,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,2541
2019,4,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,411
2019,4,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,758
2019,4,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,796
2019,4,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,5004
2019,4,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,5190
2019,4,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,672
2019,4,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,1011
2019,4,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,4896
2019,4,Gujarat,Surat,4W,ICE,Hyundai,Creta,3906
2019,4,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,846
2019,4,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,508
2019,4,Gujarat,Surat,4W,EV,MG Motor,ZS EV,871
2019,4,Gujarat,Surat,2W,ICE,Honda,Activa 6G,2401
2019,4,Gujarat,Surat,2W,ICE,TVS,Jupiter,6006
2019,4,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,351
2019,4,Gujarat,Surat,2W,EV,Ather Energy,450X,909
2019,4,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,4320
2019,4,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,7742
2019,4,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,625
2019,4,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,993
2019,4,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,511
2019,4,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,9927
2019,4,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,7252
2019,4,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,810
2019,4,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,332
2019,4,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,3024
2019,4,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,3140
2019,4,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,802
2019,4,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,506
2019,4,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,940
2019,4,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,10107
2019,4,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,7281
2019,4,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,849
2019,4,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,909
2019,4,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5598
2019,4,Kerala,Kochi,4W,ICE,Hyundai,Creta,7800
2019,4,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,1021
2019,4,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,415
2019,4,Kerala,Kochi,4W,EV,MG Motor,ZS EV,1047
2019,4,Kerala,Kochi,2W,ICE,Honda,Activa 6G,2430
2019,4,Kerala,Kochi,2W,ICE,TVS,Jupiter,11790
2019,4,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,983
2019,4,Kerala,Kochi,2W,EV,Ather Energy,450X,596
2019,4,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,9368
2019,4,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,7600
2019,4,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,988
2019,4,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,786
2019,4,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,779
2019,4,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,6288
2019,4,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,9036
2019,4,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,713
2019,4,Kerala,Trivandrum,2W,EV,Ather Energy,450X,818
2019,5,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,7950
2019,5,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,5724
2019,5,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,686
2019,5,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,454
2019,5,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,622
2019,5,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,2940
2019,5,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,11490
2019,5,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,1086
2019,5,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,699
2019,5,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,8838
2019,5,Maharashtra,Pune,4W,ICE,Hyundai,Creta,7490
2019,5,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,440
2019,5,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,1093
2019,5,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,1008
2019,5,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,7959
2019,5,Maharashtra,Pune,2W,ICE,TVS,Jupiter,8197
2019,5,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,856
2019,5,Maharashtra,Pune,2W,EV,Ather Energy,450X,695
2019,5,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,4164
2019,5,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,4932
2019,5,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,1161
2019,5,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,1050
2019,5,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,1152
2019,5,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,8904
2019,5,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,8288
2019,5,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,342
2019,5,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,683
2019,5,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,9441
2019,5,Delhi,Delhi,4W,ICE,Hyundai,Creta,5103
2019,5,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,401
2019,5,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,541
2019,5,Delhi,Delhi,4W,EV,MG Motor,ZS EV,606
2019,5,Delhi,Delhi,2W,ICE,Honda,Activa 6G,6084
2019,5,Delhi,Delhi,2W,ICE,TVS,Jupiter,5820
2019,5,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,664
2019,5,Delhi,Delhi,2W,EV,Ather Energy,450X,879
2019,5,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,9009
2019,5,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,7658
2019,5,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,1190
2019,5,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,1190
2019,5,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,786
2019,5,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,4291
2019,5,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,5488
2019,5,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,990
2019,5,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,953
2019,5,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,6288
2019,5,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,3073
2019,5,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,430
2019,5,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,1119
2019,5,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,512
2019,5,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,4992
2019,5,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,8757
2019,5,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,933
2019,5,Karnataka,Mysuru,2W,EV,Ather Energy,450X,854
2019,5,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,2936
2019,5,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,7768
2019,5,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,855
2019,5,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,727
2019,5,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,752
2019,5,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,6396
2019,5,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,5544
2019,5,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,457
2019,5,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,529
2019,5,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,5454
2019,5,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,5376
2019,5,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,893
2019,5,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,953
2019,5,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,888
2019,5,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,6144
2019,5,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,8250
2019,5,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,604
2019,5,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,1056
2019,5,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,7170
2019,5,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,7434
2019,5,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,869
2019,5,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,746
2019,5,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,467
2019,5,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,3636
2019,5,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,2268
2019,5,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,556
2019,5,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,530
2019,5,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,3568
2019,5,Gujarat,Surat,4W,ICE,Hyundai,Creta,5229
2019,5,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,922
2019,5,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,1158
2019,5,Gujarat,Surat,4W,EV,MG Motor,ZS EV,1040
2019,5,Gujarat,Surat,2W,ICE,Honda,Activa 6G,4040
2019,5,Gujarat,Surat,2W,ICE,TVS,Jupiter,6792
2019,5,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,556
2019,5,Gujarat,Surat,2W,EV,Ather Energy,450X,896
2019,5,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,2590
2019,5,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,4144
2019,5,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,372
2019,5,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,1008
2019,5,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,952
2019,5,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,6543
2019,5,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,6384
2019,5,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,1002
2019,5,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,842
2019,5,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,2436
2019,5,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,6328
2019,5,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,500
2019,5,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,524
2019,5,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,1031
2019,5,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,6090
2019,5,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,8064
2019,5,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,638
2019,5,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,507
2019,5,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5616
2019,5,Kerala,Kochi,4W,ICE,Hyundai,Creta,2534
2019,5,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,1154
2019,5,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,924
2019,5,Kerala,Kochi,4W,EV,MG Motor,ZS EV,523
2019,5,Kerala,Kochi,2W,ICE,Honda,Activa 6G,7110
2019,5,Kerala,Kochi,2W,ICE,TVS,Jupiter,3668
2019,5,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,1084
2019,5,Kerala,Kochi,2W,EV,Ather Energy,450X,379
2019,5,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,6273
2019,5,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,3440
2019,5,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,1168
2019,5,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,946
2019,5,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,345
2019,5,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,4203
2019,5,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,4392
2019,5,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,1176
2019,5,Kerala,Trivandrum,2W,EV,Ather Energy,450X,428
2019,6,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,2508
2019,6,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,7560
2019,6,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,937
2019,6,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,468
2019,6,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,1146
2019,6,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,4792
2019,6,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,2124
2019,6,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,1174
2019,6,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,994
2019,6,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,6601
2019,6,Maharashtra,Pune,4W,ICE,Hyundai,Creta,3843
2019,6,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,929
2019,6,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,708
2019,6,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,381
2019,6,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,5050
2019,6,Maharashtra,Pune,2W,ICE,TVS,Jupiter,4257
2019,6,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,974
2019,6,Maharashtra,Pune,2W,EV,Ather Energy,450X,952
2019,6,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,7299
2019,6,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,4224
2019,6,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,762
2019,6,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,935
2019,6,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,677
2019,6,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,7272
2019,6,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,3199
2019,6,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,812
2019,6,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,493
2019,6,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,8092
2019,6,Delhi,Delhi,4W,ICE,Hyundai,Creta,1854
2019,6,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,621
2019,6,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,975
2019,6,Delhi,Delhi,4W,EV,MG Motor,ZS EV,391
2019,6,Delhi,Delhi,2W,ICE,Honda,Activa 6G,6016
2019,6,Delhi,Delhi,2W,ICE,TVS,Jupiter,6312
2019,6,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,429
2019,6,Delhi,Delhi,2W,EV,Ather Energy,450X,1164
2019,6,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,4310
2019,6,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,7470
2019,6,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,935
2019,6,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,892
2019,6,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,318
2019,6,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,10460
2019,6,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,2064
2019,6,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,548
2019,6,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,1116
2019,6,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,6264
2019,6,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,5460
2019,6,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,355
2019,6,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,828
2019,6,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,739
2019,6,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,5176
2019,6,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,6561
2019,6,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,663
2019,6,Karnataka,Mysuru,2W,EV,Ather Energy,450X,879
2019,6,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,6372
2019,6,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,3122
2019,6,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,462
2019,6,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,376
2019,6,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,448
2019,6,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,3952
2019,6,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,4833
2019,6,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,571
2019,6,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,941
2019,6,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,2244
2019,6,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,7360
2019,6,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,710
2019,6,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,862
2019,6,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,1095
2019,6,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,5040
2019,6,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,6110
2019,6,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,783
2019,6,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,943
2019,6,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,4210
2019,6,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,5508
2019,6,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,1162
2019,6,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,1027
2019,6,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,867
2019,6,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,5600
2019,6,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,5120
2019,6,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,398
2019,6,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,489
2019,6,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,7400
2019,6,Gujarat,Surat,4W,ICE,Hyundai,Creta,5580
2019,6,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,717
2019,6,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,593
2019,6,Gujarat,Surat,4W,EV,MG Motor,ZS EV,843
2019,6,Gujarat,Surat,2W,ICE,Honda,Activa 6G,11310
